trip_id,driver_id,distance_km,fare_amount,timestamp
274047ec-3168-4089-a937-60a140a47fa5,13,13.97,32.13,2025-10-22 12:23:13
ee57d312-4579-4fde-9411-a6d3e0d7bab0,93,49.44,88.48,2025-10-22 12:23:35
449ab38b-35d1-428d-b2b1-ce2b2b2c0829,7,5.51,10.45,2025-10-22 12:23:47
2d7a9161-af6b-4972-8f83-82220beece4e,7,8.35,14.93,2025-10-22 12:24:05
8a68e864-f637-41bb-a7fe-3baede0edf2d,95,9.6,18.75,2025-10-22 12:24:18
a67720a9-fe85-4972-a5c4-69f135d6e1cc,39,48.41,93.59,2025-10-22 12:24:36
89d71e65-738e-4f75-9fb1-d12876ac3559,72,23.48,45.78,2025-10-22 12:25:03
0428bceb-b039-4160-9e11-1d93811b5712,62,5.7,11.39,2025-10-22 12:25:17
ec7991ab-4931-4808-a40b-d10b1c330e22,58,16.01,28.49,2025-10-22 12:25:45
b21ee5cd-49ef-40a6-b7fa-9305759ec0af,73,16.93,31.8,2025-10-22 12:26:04
866a98aa-eb18-4249-8eab-5515589eb86a,62,28.47,50.73,2025-10-22 12:26:10
3d4c4a3f-199e-4bb4-ae3a-32b267443e73,92,39.76,75.7,2025-10-22 12:26:27
c61cf254-5e55-49cc-a770-4bc580588bec,64,43.93,84.99,2025-10-22 12:26:32
f88b2373-adf3-4d46-9a4b-39d924d61a7c,47,33.94,67.04,2025-10-22 12:26:48
a52e0094-179b-4ec4-a913-08bba71d21fa,32,34.32,68.69,2025-10-22 12:27:06
3dcacb5e-ec4e-4c0c-a9f1-ffc4589a85f8,91,43.97,85.95,2025-10-22 12:27:16
f6b704d3-d3ff-4b8b-be67-02622358f4c2,87,12.71,21.73,2025-10-22 12:27:21
28663180-7219-4b3b-bce6-f22f4320ddc8,25,15.43,28.77,2025-10-22 12:27:51
9e22ea38-165b-431f-b2a0-a0f4b58537c0,25,2.43,5.81,2025-10-22 12:28:19
66c9a43b-4e0a-4f49-9539-0c2eb6c0fd50,53,9.3,18.73,2025-10-22 12:28:31
4871526d-d6f0-4361-b6e5-ce8c8933db98,84,44.43,82.28,2025-10-22 12:28:46
58ce3ed1-feee-4717-9b76-ea45cc77a2db,25,15.21,30.02,2025-10-22 12:29:16
3583015e-1205-4c25-9d74-58f08fa2e5fb,5,45.83,89.57,2025-10-22 12:29:28
f6553fa2-e526-440c-9db5-ab3c37a07b02,75,44.44,86.38,2025-10-22 12:29:39
12b55377-4fb9-4f66-a3a1-461e3fef50e5,14,25.11,44.66,2025-10-22 12:30:07
22cf9e71-db1e-48b1-90b3-877e1fd6cf88,29,17.28,35.84,2025-10-22 12:30:13
179f2a2c-6001-4d47-a359-6121be1592fe,45,38.92,73.58,2025-10-22 12:30:42
39bdec55-2ef1-495f-bd95-4d926b2bc662,16,9.31,17.79,2025-10-22 12:30:57
21e2ae3e-8804-422b-b8a5-e3722e82f018,65,10.11,21.24,2025-10-22 12:31:21
3fcc8eb9-0b68-4f25-8c90-70bc0f68f866,10,13.19,25.07,2025-10-22 12:31:38
aa32129b-8ab3-47a9-b416-f597b23210fd,79,5.35,15.42,2025-10-22 12:31:56
44cb0366-13b6-4453-a5ba-58dc88896a75,48,12.37,24.98,2025-10-22 12:32:20
93073b90-35ff-47c8-afd1-549a2a7532a2,76,30.93,55.13,2025-10-22 12:32:32
294193b5-cc18-4c8c-a4b9-6521f1b4bbb9,41,39.41,78.02,2025-10-22 12:32:45
17d46f3a-ebb6-4cdd-a5a8-5252a6bf467a,72,49.21,92.08,2025-10-22 12:32:55
03dde1c9-e36e-4869-8a68-f8d99d3a7aca,91,36.01,72.22,2025-10-22 12:33:01
ffaff0b2-52d4-47fc-aae0-3d02500ab3d6,41,23.26,47.11,2025-10-22 12:33:20
4d7bf2be-d19b-488c-a5bb-97334227716d,44,6.3,12.76,2025-10-22 12:33:46
6aa77c66-37d1-4cd9-89bd-164411a8df33,99,47.77,88.98,2025-10-22 12:33:55
8de45fda-029f-47cc-959f-960ccd1a3618,11,28.56,49.85,2025-10-22 12:33:57
5af9549c-16e9-4c6b-863b-2457b0fc9149,57,5.16,7.98,2025-10-22 12:33:59
38e24751-2332-4d5d-8495-b483c433e48e,30,6.44,18.52,2025-10-22 12:34:00
e62e3af3-5a98-45d8-8005-bcb7fb0e2362,86,6.6,18.15,2025-10-22 12:34:21
71fdd429-2f44-4980-b4d7-0a9bdf13bf9c,87,25.12,44.01,2025-10-22 12:34:25
4468d179-fc86-4229-9518-c8e94fac7eb6,5,25.95,45.91,2025-10-22 12:34:42
ba2d6ca9-4eea-4212-a58a-de337d104fc1,56,17.51,34.09,2025-10-22 12:35:03
e3207ef5-a51e-4c68-b078-650f54b7e450,13,5.03,7.81,2025-10-22 12:35:29
9ab44198-9035-4c44-9042-7f88f7e65440,71,35.5,64.48,2025-10-22 12:35:44
1cbdc3fa-c74a-4001-8908-63f35cf44677,48,35.44,70.15,2025-10-22 12:35:52
b0bbde09-c525-4415-9de0-0b6800f43f59,17,34.33,65.69,2025-10-22 12:35:55
59877835-89f7-4e3d-a875-fef4cf54f30f,47,29.25,54.34,2025-10-22 12:35:59
55a2d21e-ccad-414c-9f01-33136f70a6a5,1,38.43,70.82,2025-10-22 12:36:24
bc378258-fae7-460d-a64b-9e603706079f,26,28.6,54.8,2025-10-22 12:36:27
e19df256-6dca-40a4-a8ca-a409cdfd0a7e,73,17.29,36.13,2025-10-22 12:36:55
a00c646e-7008-4ea4-a2b1-a5f228ef6212,76,29.28,59.87,2025-10-22 12:37:14
210d6fca-4320-4a3a-b98b-33b362617264,87,48.5,85.72,2025-10-22 12:37:44
7108a942-e369-4ec5-8f9e-fdf43bd16815,92,39.93,71.84,2025-10-22 12:38:05
cb1964fb-7d27-4996-879a-d4bd2c520373,42,10.52,20.03,2025-10-22 12:38:13
893461c7-7fd4-4dd4-ac96-7b9df7c6663f,52,39.97,70.1,2025-10-22 12:38:27
7f6c962a-923a-4271-a387-492afc360556,82,17.91,31.86,2025-10-22 12:38:51
57c76b83-d89c-4130-9ef1-0124e7880f68,58,25.26,45.67,2025-10-22 12:39:06
937a84ce-fa21-4ea0-a1e8-30e821bfb822,5,29.97,53.4,2025-10-22 12:39:20
c6198eea-d73a-4ab1-80a5-4462b3eeac52,11,14.94,32.13,2025-10-22 12:39:23
27ef2109-33c9-45e6-92f0-8228de03df89,85,6.37,12.3,2025-10-22 12:39:48
db408af4-b037-4ab9-ac2c-ac1c430c7377,34,35.74,62.82,2025-10-22 12:39:59
6648bb23-373d-42b3-9896-185bf9f90ac4,45,3.81,12.37,2025-10-22 12:40:02
60ecdbb5-91e2-4e88-9c4d-5d36294e7a2c,6,26.25,54.41,2025-10-22 12:40:09
8f0109c7-7c44-4abe-8d7c-98de2618806f,53,24.44,46.02,2025-10-22 12:40:27
c94b38a2-0f01-45a2-9781-74f9adee2538,61,11.59,25.35,2025-10-22 12:40:52
3b50043e-86ee-493d-954f-340342b0d201,52,34.45,66.84,2025-10-22 12:40:55
029602c0-9cb4-4abb-bbcd-6ddd7ebf9b88,52,35.78,62.11,2025-10-22 12:41:05
af29ec36-4cc2-480a-a34f-fd26b955bc7c,75,20.53,35.99,2025-10-22 12:41:29
19dbcaf3-707c-4b86-a850-3be76e8d17b9,69,19.11,38.21,2025-10-22 12:41:47
c087e81f-f5fb-4bd6-ba1a-a379b381c440,31,1.16,-0.12,2025-10-22 12:42:15
7df74a1b-dd65-49b5-a728-835212329851,6,17.41,33.38,2025-10-22 12:42:17
ef432818-e33f-45ad-ac8d-d4aa665eb1df,22,7.2,16.33,2025-10-22 12:42:37
cfc03105-1065-495c-ace1-de1b8da11b42,76,33.24,65.04,2025-10-22 12:43:02
7ff1f48e-df9b-4e23-b09f-c7fc00a33d6e,9,32.31,56.56,2025-10-22 12:43:03
f5640cb6-d349-4524-87c9-7266717727a9,69,38.36,72.23,2025-10-22 12:43:22
759e7145-fb7b-4dfc-af51-395024fca034,34,19.3,41.18,2025-10-22 12:43:26
b73b8f4e-6344-4394-a04b-fa608c3770d2,49,49.94,94.3,2025-10-22 12:43:54
4bb055cc-801f-41e6-bcd4-dc6df8629edf,86,7.44,12.58,2025-10-22 12:44:15
c9b471f6-d36d-4ad7-9cbf-3ebb2ed50731,27,8.16,17.28,2025-10-22 12:44:17
b68e0d1a-0114-4c41-adf1-424098d622d0,31,49.7,88.84,2025-10-22 12:44:34
e3af9638-c7c1-4329-808e-d26f0136f3d5,15,4.35,11.92,2025-10-22 12:44:47
3351b810-97fc-45e2-bb89-befb5b4df498,97,29.36,57.23,2025-10-22 12:44:52
2bb445fe-d908-444a-8f07-f33fbf6f72fd,29,19.26,35.12,2025-10-22 12:45:18
84406f97-7afa-4620-9ea2-e2698fbddfce,79,28.03,55.73,2025-10-22 12:45:25
36b2f999-6d97-464a-8741-b45c650227cf,22,23.32,43.24,2025-10-22 12:45:48
d15b537a-2599-4297-8011-5011be432133,39,21.83,41.99,2025-10-22 12:46:00
1f49dca7-0770-42eb-8c6b-498347ce4a9d,6,4.91,14.21,2025-10-22 12:46:01
86a43555-02cc-4b01-8cb3-f8391ea8ef0f,40,19.26,35.5,2025-10-22 12:46:21
2f468da4-9d4b-4c25-b376-174d8874035b,39,44.69,81.7,2025-10-22 12:46:43
065251f2-5f7b-428f-95c1-2b7a5c143a46,92,40.9,76.55,2025-10-22 12:46:57
42f521f1-b6db-4402-86a1-b2fb14cdb798,3,46.59,88.26,2025-10-22 12:47:00
e3a5da77-1558-40b5-95fb-bca6c77ef966,58,27.53,55.71,2025-10-22 12:47:22
13adca4c-a6c2-46c1-8f4c-73f38dfa69e2,6,49.86,88.34,2025-10-22 12:47:39
c9eef842-fc48-4d67-bc80-637b784a8e29,7,35.93,69.05,2025-10-22 12:47:54
6971773a-63e2-4d8f-9c2f-58b0f89cffdf,99,45.35,86.95,2025-10-22 12:48:00
b0c8d7b3-81f4-413c-bbe8-1d33b4839650,21,25.2,44.74,2025-10-22 12:48:18
299a39d9-9111-4592-80c9-ddbeeb14c1cd,26,26.33,46.26,2025-10-22 12:48:47
0beb0320-ad29-4c5b-82eb-c6df89ca28e1,13,21.72,37.69,2025-10-22 12:48:57
5b2a1da1-68a0-45b0-a97b-5d2c595543e8,83,37.19,64.59,2025-10-22 12:49:12
97199948-d634-421b-883d-d08ebd66cfe3,22,39.85,73.54,2025-10-22 12:49:19
2bd75685-c42b-43cd-a60b-6b5d919c5062,62,43.54,85.27,2025-10-22 12:49:42
331b539a-22d7-4110-af86-8288b5c27fc8,8,30.64,62.59,2025-10-22 12:49:53
380e670b-c5a7-4695-91a5-7f399271e9a4,10,1.43,6.57,2025-10-22 12:50:04
b99c56c7-1741-4084-a97e-ec923a5bce4b,56,31.82,64.67,2025-10-22 12:50:26
eae90797-a1b5-4357-92fe-87742b20c1d4,36,27.62,53.13,2025-10-22 12:50:38
23b018f2-d303-44b9-a671-0273d90a1191,60,39.03,72.26,2025-10-22 12:50:54
a419f751-3425-4719-905a-a3b4e18c6431,87,26.32,51.31,2025-10-22 12:51:10
7def19d6-3c45-4962-a9b9-3c3b232e930e,64,24.86,49.56,2025-10-22 12:51:23
370424a9-40f1-461c-899a-23ddb9893426,77,14.23,32.49,2025-10-22 12:51:53
a41bb625-7176-4578-9eed-b68efe5aa583,77,27.12,49.01,2025-10-22 12:52:20
73e465d3-c989-4b40-b0d7-afa4e85ef2a9,36,11.91,26.29,2025-10-22 12:52:50
8184b2f7-be0e-4f3a-8f90-d52f286fa308,68,25.26,50.94,2025-10-22 12:53:02
9cc08fcc-6266-4720-8163-c4b8e3941acf,63,4.24,13.99,2025-10-22 12:53:20
717d2a01-9e68-43c7-854b-bd936f834bfa,58,22.15,47.06,2025-10-22 12:53:41
b3e55da8-eb17-4fc4-96be-926a7a44b668,14,37.82,68.92,2025-10-22 12:53:50
511a1d24-76d7-4fc5-abaa-89d2c8d70904,30,12.82,24.01,2025-10-22 12:54:08
d8155583-00fd-46a9-bf9b-45f5d7431985,92,29.79,53.17,2025-10-22 12:54:32
be4c26f0-89c9-4baa-97b8-b4d3c8a2ee97,38,33.99,66.17,2025-10-22 12:54:49
7abf81fb-a386-4434-890b-a4a11d79dfa4,23,7.59,15.62,2025-10-22 12:55:15
4bc3a87c-0ee8-4493-9bc5-8f930c782f88,97,19.58,35.98,2025-10-22 12:55:23
79481520-c90e-4f9f-9a6c-501b26c3e32e,25,41.08,73.44,2025-10-22 12:55:25
e6da4e1c-cb2e-4413-8a66-b0bee7d42032,92,1.0,1.29,2025-10-22 12:55:50
772e2ad9-a2fc-41bc-949d-e5c017a9c9de,86,39.31,73.95,2025-10-22 12:55:51
a4de8c97-0bcf-453d-ab34-a0e85eaaeef7,59,10.21,22.4,2025-10-22 12:56:10
264875fd-1bb5-409b-a357-c49ef71f6143,73,17.23,30.74,2025-10-22 12:56:16
2363015f-6ac4-4350-8d4c-5ec92a7cfa79,32,6.93,11.54,2025-10-22 12:56:19
625413ef-0f27-4b3e-9487-aa57cc488058,66,15.89,34.29,2025-10-22 12:56:39
c1635d9f-7a00-4e8f-a606-44d8347e6829,33,1.16,5.14,2025-10-22 12:56:43
db2a6f54-79ed-4307-8958-07b54c1e21ab,74,35.3,69.3,2025-10-22 12:56:59
d9776a03-4180-4af8-b5d5-87b4934574e1,84,42.16,76.63,2025-10-22 12:57:22
dd06d379-ab06-4bb2-b865-6f02d3453327,79,39.69,78.54,2025-10-22 12:57:23
a9e90527-ef28-4273-a524-61ef92c26dbe,10,15.85,28.9,2025-10-22 12:57:48
a77b5cca-ca10-4e26-a182-941f56784a48,77,27.0,47.45,2025-10-22 12:57:55
13d76cfb-5606-4a91-b85c-80f0b3475e70,62,8.28,22.22,2025-10-22 12:58:20
3caef866-24b7-4dbc-b4e0-46dd639fcf06,92,20.16,42.22,2025-10-22 12:58:33
02bc4fcb-05dd-4b81-b255-6c3ab68530e9,55,2.83,11.24,2025-10-22 12:58:36
96724b3a-28af-462f-a279-fa7a18a05696,29,6.5,14.02,2025-10-22 12:58:46
d2635ad8-0f1f-43f2-b2d6-cf11319b554a,10,47.87,90.76,2025-10-22 12:58:53
690a1d73-a9a7-4ad7-98a8-86fa7aedb839,36,14.33,23.71,2025-10-22 12:59:02
b8be51cf-a9a5-4b00-9ceb-2143af77f6e0,59,44.08,84.74,2025-10-22 12:59:08
f2556927-70bc-4922-b6af-4a628fb4279b,38,27.65,47.98,2025-10-22 12:59:16
193e5577-fb0b-4148-bb09-503635a53fd9,53,3.5,6.91,2025-10-22 12:59:35
ba3b06ce-672a-4c83-81a0-f0cf24821e4b,56,11.31,18.33,2025-10-22 12:59:50
d174b2af-50e0-4abe-ba23-58186b8df045,58,23.46,45.22,2025-10-22 13:00:13
504854d7-aa92-4479-892e-9ecace88d20b,52,24.31,44.37,2025-10-22 13:00:23
0af6c704-5da7-480e-b9b7-f563fb47e7c1,62,3.97,6.94,2025-10-22 13:00:26
1749c6de-39d2-4ea5-bce3-7aaddc8425d8,69,16.21,29.85,2025-10-22 13:00:50
6d321cc5-765f-40ac-98da-3ebcdb8908a1,85,16.77,36.04,2025-10-22 13:01:18
5c95a726-e6ab-40ad-b16c-a5540031d50c,10,36.73,72.62,2025-10-22 13:01:43
a65eda20-dd8a-4ad7-b33f-1a226d8f9d60,95,6.24,9.28,2025-10-22 13:01:53
f2673365-ee34-43d9-ae1d-3c956c245a56,10,11.31,19.67,2025-10-22 13:02:15
231a5b16-ae6c-49f7-8d53-492c1365a77d,24,4.51,5.67,2025-10-22 13:02:38
de222a5e-6e52-4c9a-9908-114698cba241,23,44.81,80.73,2025-10-22 13:02:56
e27b8b65-d54c-42fb-bd6e-940021e4d1ea,39,12.88,26.44,2025-10-22 13:02:58
e40ab256-ea2f-468d-a904-c248398ef897,16,8.64,18.65,2025-10-22 13:03:28
d7113c4d-7c6a-425c-8c2d-e9e6f0005e07,25,28.98,57.35,2025-10-22 13:03:42
002e3a57-3407-458f-9b1d-6cb6a197b784,46,34.87,60.92,2025-10-22 13:04:07
92738ded-d883-40ad-bc28-62efa779c246,60,9.59,15.38,2025-10-22 13:04:14
8470d2e3-136a-405d-823d-16ab4057fa42,79,1.62,8.81,2025-10-22 13:04:40
e9e72cf3-35e0-4105-a7c1-89ca0fe7122a,16,47.19,83.33,2025-10-22 13:05:06
486b7252-02f2-4e55-8aa6-89e90c1d3396,80,33.24,60.3,2025-10-22 13:05:14
37acb17e-a4c0-4321-8476-7fb91fee045a,92,36.21,65.66,2025-10-22 13:05:17
f51acf97-e13e-47be-9883-d5f8c1f9baf8,70,30.54,60.03,2025-10-22 13:05:28
2b4d0dbb-9d3f-4825-aa9f-e0a695539a3a,40,47.18,91.16,2025-10-22 13:05:33
27eb77f6-2c9a-4ed5-b216-1ed141ba36ad,49,32.48,60.34,2025-10-22 13:06:00
e986c120-4646-488f-aebd-9da09ffa7dfa,60,15.77,29.81,2025-10-22 13:06:19
1ffb0bfe-7f77-4464-b73f-d1a519198950,93,42.95,80.0,2025-10-22 13:06:45
c3f050f8-6dae-49de-b2b7-7caf73261a79,12,8.76,21.41,2025-10-22 13:07:05
a67b61ba-c573-412b-8c79-8175b0961987,26,36.74,66.21,2025-10-22 13:07:13
aaf0e2f8-b66d-4503-9972-ed00be132946,37,43.92,84.86,2025-10-22 13:07:17
7b5f973f-df29-434a-9fd4-4ba9f30e2267,28,32.0,58.94,2025-10-22 13:07:32
36a5cabf-8dee-4893-b7c8-267225907038,17,32.05,61.99,2025-10-22 13:07:50
741d0f1c-de42-47ba-a64e-fa5fa7989104,40,35.56,67.37,2025-10-22 13:08:05
9ba6c957-5f40-4e38-9935-cb3636b52ad4,62,2.05,8.57,2025-10-22 13:08:19
d291b017-4d95-4e40-bed9-7b969528837c,39,12.83,30.55,2025-10-22 13:08:46
df4d40af-556b-4705-9383-59af8b8a925c,4,47.44,92.52,2025-10-22 13:08:48
1f2b7d9e-35bd-4ccf-a0ac-13f5fda92395,39,47.24,91.24,2025-10-22 13:08:58
a177d170-f8fd-406d-a198-5d2c84787056,67,39.92,73.34,2025-10-22 13:09:05
5994c7b2-e35c-4e0c-916b-6b1f8f1ce23a,44,18.49,32.82,2025-10-22 13:09:13
76b9acf4-6359-4957-9d2b-6c2432bc406f,6,20.08,41.67,2025-10-22 13:09:23
2d3442c9-80a3-47ab-b47c-0c360f2feed7,78,13.86,26.18,2025-10-22 13:09:40
8fd18ed4-f31e-4004-8427-43e623cb6f07,76,27.98,55.2,2025-10-22 13:09:57
5c46d546-641b-4089-bd95-65f330240257,77,10.26,25.81,2025-10-22 13:10:19
0dabcf75-bf88-47e9-8361-4abb4f1a72c2,29,13.11,23.07,2025-10-22 13:10:35
0ee4e899-ccbd-40ca-a40d-132df8104727,60,42.63,76.21,2025-10-22 13:11:03
1427877d-0860-474e-9fc9-d453cead6cb8,19,34.42,61.66,2025-10-22 13:11:08
4968ed9b-1fec-4af6-9e27-c0d0022291c1,43,4.45,14.27,2025-10-22 13:11:11
c8c12401-0f70-4204-a341-623c1428a088,43,48.88,93.86,2025-10-22 13:11:29
0177e1d2-2445-4c2f-8d15-0e02e2c5a82b,55,16.68,33.87,2025-10-22 13:11:55
00a7adf2-db7c-4315-8a12-7a2b24b2af9e,92,8.54,20.87,2025-10-22 13:12:12
185e54cf-e686-4a84-9283-4bcca3b57b6b,46,16.09,32.66,2025-10-22 13:12:29
a570da51-c699-46d9-a7b1-ea5c4066348c,30,11.9,21.71,2025-10-22 13:12:34
50e03a2b-f125-4c6a-91c3-cb23a2f00ad0,56,4.19,11.32,2025-10-22 13:12:56
e5940e95-8803-4e28-baa4-d96de7032a71,57,44.85,84.57,2025-10-22 13:12:59
3c62e6dc-798b-4663-8993-38be561c6721,73,45.72,83.92,2025-10-22 13:13:10
ec0a8224-075c-4214-a523-e8a141034ea1,41,16.91,34.32,2025-10-22 13:13:23
8736cc93-0bef-4397-a49f-061718ecc19a,95,41.91,75.55,2025-10-22 13:13:33
13ae3c32-2561-4f86-b1e7-9d86c96b0bee,89,38.62,76.0,2025-10-22 13:13:48
406bd0d7-629c-465a-a4ef-22e6eef000db,71,45.83,87.01,2025-10-22 13:13:56
ea7b70eb-2f73-492c-96d6-e860b554b70f,9,27.43,49.32,2025-10-22 13:14:13
1b829410-21a2-4971-aa3e-07c6447d6579,1,37.82,73.56,2025-10-22 13:14:14
7717a559-4fe6-4503-8ddb-dd15c7c45067,6,43.37,80.61,2025-10-22 13:14:17
2b247f56-19ed-49bd-974d-283df0abede6,37,46.07,84.06,2025-10-22 13:14:44
703bf559-8ca3-4e76-8b6e-fae42cce0f5d,61,16.39,29.23,2025-10-22 13:15:07
9b374304-f98b-4cf4-84f5-d38696875901,93,47.77,83.6,2025-10-22 13:15:31
9d1365eb-77bd-4115-a2e8-b9ec65b744b8,12,24.37,43.46,2025-10-22 13:15:49
b9079f8a-e074-4adc-a492-06af075f24d3,56,7.94,14.49,2025-10-22 13:16:18
8d43c8c4-b777-4cd5-8c6d-429950de63f9,17,44.97,88.05,2025-10-22 13:16:35
8766f12b-ced7-452f-afcd-4a951ce04b03,75,1.05,5.18,2025-10-22 13:16:39
6588947a-9add-4203-912e-b41228be7acc,40,45.6,85.31,2025-10-22 13:17:03
37c26506-31e3-453b-bfef-0bc571e2a60a,15,41.67,78.63,2025-10-22 13:17:26
49914cdb-bd6a-4507-a892-7f33ee57133a,75,21.72,42.76,2025-10-22 13:17:49
9bb1295c-fee4-4670-bb32-8a6c83dabd62,46,21.44,43.4,2025-10-22 13:17:52
2754ae6f-84fa-479b-80d7-02fa17450678,65,8.11,14.41,2025-10-22 13:18:20
08af97a4-1609-49d4-af65-0ab9d0f8b9d2,23,19.04,33.12,2025-10-22 13:18:34
259fb7d1-dbd1-4b84-a581-f275049f3437,70,6.66,12.66,2025-10-22 13:18:51
ea17efac-faab-43a3-a7e9-9c1c1c2cb7b9,9,33.26,66.69,2025-10-22 13:19:09
462b17a8-6e26-4e1a-8038-7a7da406de40,8,20.56,41.43,2025-10-22 13:19:17
d3a00ed6-2992-407a-8c7d-b677f718fcdf,2,45.78,88.8,2025-10-22 13:19:42
57f29f07-d854-43d9-a177-f7c22ad4fbe7,9,4.13,11.01,2025-10-22 13:19:50
be39214f-e447-41fc-827b-f9a1662edbc1,65,40.7,80.07,2025-10-22 13:20:05
6b4aeb8d-6f0a-4dfa-8067-6630130c7cf0,25,4.13,5.95,2025-10-22 13:20:07
510b0444-0db8-46df-82c4-594a8cd1298a,63,46.58,82.01,2025-10-22 13:20:19
7273b0ed-0c91-4815-9a6e-a1b72bb7e33f,89,26.47,52.45,2025-10-22 13:20:33
e5cf6dc9-b2a8-4d11-b7b5-c3067c0bae08,2,39.04,76.43,2025-10-22 13:20:56
13f3e955-cb20-4575-8e04-fd72ae19abf9,81,31.07,54.7,2025-10-22 13:21:05
7ff31c40-6b5d-4879-92db-10d1d51a738e,96,18.9,32.16,2025-10-22 13:21:14
d87048e4-12c7-491a-ba87-28aac33c2a6d,58,48.56,93.82,2025-10-22 13:21:39
df5f3f51-32e5-4ebf-a27f-04a8025e1ba0,86,21.3,45.36,2025-10-22 13:22:05
0b13ed79-cfd0-4801-ba74-3b9c94651660,43,7.3,20.12,2025-10-22 13:22:13
f31a4cd7-873b-45f6-bd61-5b8da7782398,1,33.96,64.45,2025-10-22 13:22:35
d539d7c3-7391-424d-bc35-06a39778a913,91,7.32,16.52,2025-10-22 13:22:47
54520f1a-c6c7-44d4-8679-7aec952282de,51,38.92,71.34,2025-10-22 13:22:55
37a903e9-530d-4365-9044-16bea06351ab,21,26.35,51.13,2025-10-22 13:23:02
7d3ae742-cc85-409a-9e23-0ac95b49b38b,40,15.68,33.58,2025-10-22 13:23:26
c3e6a0bb-2c49-4a89-a5df-a440603ac56c,73,11.87,25.75,2025-10-22 13:23:27
8ed98252-3786-4306-843c-fa7d9a8e1f33,66,23.41,44.35,2025-10-22 13:23:39
f17a8aa3-1654-4d73-ae54-1f3187cf545a,26,14.14,25.21,2025-10-22 13:24:06
afc16c31-52c8-4b7a-963c-b05d8a52fa1d,63,25.67,51.65,2025-10-22 13:24:22
b00ca709-e30d-40d4-8713-e986273f2240,45,2.94,12.04,2025-10-22 13:24:31
552cf0cf-bb2b-473f-9173-60cb29cd1200,87,39.33,76.63,2025-10-22 13:24:36
8c1725ec-5ff4-4a68-830e-459bbefbf2d7,79,17.4,30.95,2025-10-22 13:25:04
792209f8-60dc-4a1b-b8ac-e1fc04a346dd,5,44.91,81.35,2025-10-22 13:25:29
76ee86a7-d10f-41e6-b990-2b9bcc951f04,35,17.61,34.59,2025-10-22 13:25:59
096f3efa-1e2f-4439-8546-1bf3a746e92f,42,28.45,58.29,2025-10-22 13:26:01
baa09482-7213-4c77-8995-a3afbcbb1540,29,22.56,43.83,2025-10-22 13:26:24
c6771769-0cb5-4c4c-9c35-d82565e1950a,66,43.75,81.49,2025-10-22 13:26:50
1c6dfb75-264e-488d-896c-e56d30092ab7,69,47.19,86.01,2025-10-22 13:26:54
908edeba-6809-443c-b676-ac6a5d81b0c9,26,20.28,37.14,2025-10-22 13:27:20
8e1abed9-b560-4954-901c-ae0b771bacb5,53,31.09,55.66,2025-10-22 13:27:44
6957a470-6891-4ecb-9e7b-65625a3c7e32,94,25.68,51.61,2025-10-22 13:27:53
1c6ccd0f-7933-4e60-a77c-21dcc36191cf,65,12.81,24.29,2025-10-22 13:28:23
1b7f5e26-14b9-4b7f-8d9b-f5012b2dc2d6,48,12.37,22.34,2025-10-22 13:28:43
d1a873bd-58f4-42d6-8621-47c7fe1fe7fd,38,2.93,12.73,2025-10-22 13:29:08
f187659f-4276-4014-9c5d-da78e2f4c019,35,24.59,51.36,2025-10-22 13:29:17
ba2a2889-1236-4088-a38e-85bf491ea227,96,39.52,69.09,2025-10-22 13:29:39
d418c6a2-5234-4b68-9d44-e568bd751aee,53,15.7,34.91,2025-10-22 13:29:44
2960d70b-c564-42c0-92e5-530d1e6e2c84,45,35.31,69.17,2025-10-22 13:30:10
34b2dc62-9884-4ece-a228-1e8d0952783a,42,33.21,66.48,2025-10-22 13:30:20
1ce5418c-4dc1-41d2-8e62-e43293e1b366,16,10.78,19.2,2025-10-22 13:30:28
e2ffb616-179e-4b81-be4f-bff9f554fbd5,14,28.74,50.57,2025-10-22 13:30:47
d917fe39-965b-47af-92bb-2e005eab6d8d,16,32.95,64.62,2025-10-22 13:30:59
c503a339-49e4-41c4-8406-4bf4c5396642,37,37.44,65.23,2025-10-22 13:31:16
8c2ffd0d-7318-46e1-8c4d-755677dd1577,69,40.15,71.87,2025-10-22 13:31:33
6797f6c7-63c2-499a-b9f6-db4a691ac628,75,34.86,64.12,2025-10-22 13:31:39
7fde8a2a-86b8-44ef-9ca7-305714ef31af,41,42.78,83.83,2025-10-22 13:31:51
eb088773-7619-4e70-a6d6-83d39347aa93,79,11.86,19.47,2025-10-22 13:31:59
b7f9d365-8cfa-4c7d-8148-31e3dd2200da,62,28.82,57.37,2025-10-22 13:32:13
6c9edc8c-859f-498c-8a53-30ebd5f9f9b6,33,37.13,66.51,2025-10-22 13:32:16
af9210f6-8c88-4de5-a993-f933af760872,39,30.95,60.97,2025-10-22 13:32:30
a9074204-0890-44bd-850b-4884e9dd6946,30,41.73,73.24,2025-10-22 13:32:33
13468390-fafa-4a80-a3b5-20e251749ed5,59,1.64,5.77,2025-10-22 13:32:49
32a1613c-15f5-4b3b-81d3-4fde98635341,29,39.98,72.87,2025-10-22 13:32:57
866e7123-2cc6-4074-8691-24ddcbfd6871,3,14.88,28.62,2025-10-22 13:33:02
fc38bc92-9c03-4dac-8863-cfa89f5f2e7a,37,13.42,21.98,2025-10-22 13:33:27
